1.000000000000000000e+01,5.510000000000000000e+02,2.900000000000000000e+01,2.710000000000000000e+02,4.900000000000000000e+01,9.499999999999999556e-01,6.703163017031630311e-01,6.282051282051281937e-01,1.812904797043302096e-02,3.850380790026974864e-01,0.000000000000000000e+00,4.780660689983051270e+00,9.005388500372646376e-02,5.307024639998417115e+00
2.000000000000000000e+01,5.320000000000000000e+02,2.100000000000000000e+01,2.900000000000000000e+02,5.700000000000000000e+01,9.620253164556962222e-01,6.472019464720194515e-01,7.307692307692307265e-01,1.847968799484078772e-02,3.849864550065831281e-01,0.000000000000000000e+00,4.612568689994077431e+00,8.973972601597779430e-02,5.138916596013586968e+00
3.000000000000000000e+01,5.510000000000000000e+02,2.500000000000000000e+01,2.710000000000000000e+02,5.300000000000000000e+01,9.565972222222222099e-01,6.703163017031630311e-01,6.794871794871795156e-01,1.758642800632514991e-02,3.758000749912753236e-01,0.000000000000000000e+00,4.591981518988177413e+00,8.991587799755507149e-02,5.108641153005009983e+00
4.000000000000000000e+01,4.990000000000000000e+02,1.900000000000000000e+01,3.230000000000000000e+02,5.900000000000000000e+01,9.633204633204632827e-01,6.070559610705595910e-01,7.564102564102563875e-01,1.797813400116865523e-02,3.817516130075091496e-01,0.000000000000000000e+00,4.526870701996813295e+00,9.073001100841793232e-02,5.048026942004071316e+00
5.000000000000000000e+01,5.310000000000000000e+02,1.800000000000000000e+01,2.910000000000000000e+02,6.000000000000000000e+01,9.672131147540983243e-01,6.459854014598540584e-01,7.692307692307692735e-01,1.773970999784069136e-02,3.786895280099997763e-01,0.000000000000000000e+00,4.485929956994368695e+00,9.152693400392308831e-02,5.006481196003733203e+00
6.000000000000000000e+01,5.490000000000000000e+02,1.900000000000000000e+01,2.730000000000000000e+02,5.900000000000000000e+01,9.665492957746478764e-01,6.678832116788321338e-01,7.564102564102563875e-01,1.725820500723784789e-02,3.799304359818052035e-01,0.000000000000000000e+00,4.469367521011008648e+00,9.106300400890177116e-02,4.990442566991987405e+00
7.000000000000000000e+01,5.500000000000000000e+02,1.700000000000000000e+01,2.720000000000000000e+02,6.100000000000000000e+01,9.700176366843032971e-01,6.690997566909975269e-01,7.820512820512820484e-01,1.763084100821288303e-02,3.800338860164629295e-01,0.000000000000000000e+00,4.421305895986733958e+00,9.118248399681760930e-02,4.943534994996298337e+00
8.000000000000000000e+01,5.550000000000000000e+02,1.500000000000000000e+01,2.670000000000000000e+02,6.300000000000000000e+01,9.736842105263158187e-01,6.751824817518248256e-01,8.076923076923077094e-01,1.714434099994832650e-02,3.814932049863273278e-01,0.000000000000000000e+00,4.407853608987352345e+00,9.064340900295064785e-02,4.931084884992742445e+00
9.000000000000000000e+01,5.460000000000000000e+02,1.400000000000000000e+01,2.760000000000000000e+02,6.400000000000000000e+01,9.749999999999999778e-01,6.642335766423357324e-01,8.205128205128204844e-01,1.715830598914180882e-02,3.807614360011939425e-01,0.000000000000000000e+00,4.373891603005176876e+00,9.063808300561504439e-02,4.895456091984669911e+00
1.000000000000000000e+02,5.510000000000000000e+02,1.300000000000000000e+01,2.710000000000000000e+02,6.500000000000000000e+01,9.769503546099290725e-01,6.703163017031630311e-01,8.333333333333333703e-01,1.742336500683450140e-02,3.812540580038330518e-01,0.000000000000000000e+00,4.343936908990144730e+00,9.128518600482493639e-02,4.867440441001235740e+00
1.100000000000000000e+02,5.520000000000000000e+02,1.200000000000000000e+01,2.700000000000000000e+02,6.600000000000000000e+01,9.787234042553191182e-01,6.715328467153284242e-01,8.461538461538461453e-01,1.837118799812742509e-02,3.839224869880126789e-01,0.000000000000000000e+00,4.308211134000885068e+00,9.081994902589940466e-02,4.835737892997713061e+00
1.200000000000000000e+02,5.670000000000000000e+02,1.200000000000000000e+01,2.550000000000000000e+02,6.600000000000000000e+01,9.792746113989637680e-01,6.897810218978102093e-01,8.461538461538461453e-01,1.784886801033280790e-02,3.833973740001965780e-01,0.000000000000000000e+00,4.293370193019654835e+00,9.095975799573352560e-02,4.820214889008639148e+00
1.300000000000000000e+02,5.930000000000000000e+02,1.200000000000000000e+01,2.290000000000000000e+02,6.600000000000000000e+01,9.801652892561983910e-01,7.214111922141118738e-01,8.461538461538461453e-01,1.747417799924733117e-02,3.822692099820415024e-01,0.000000000000000000e+00,4.290853567985323025e+00,8.988928902908810414e-02,4.816319774996372871e+00
1.400000000000000000e+02,5.880000000000000000e+02,1.200000000000000000e+01,2.340000000000000000e+02,6.600000000000000000e+01,9.799999999999999822e-01,7.153284671532846861e-01,8.461538461538461453e-01,1.777762499841628596e-02,3.823448270086373668e-01,0.000000000000000000e+00,4.274108628003887134e+00,9.023527901081251912e-02,4.799724778007657733e+00
1.500000000000000000e+02,5.980000000000000000e+02,1.400000000000000000e+01,2.240000000000000000e+02,6.400000000000000000e+01,9.771241830065359180e-01,7.274939172749391725e-01,8.205128205128204844e-01,1.766641599533613771e-02,3.835989149956731126e-01,0.000000000000000000e+00,4.261978458001976833e+00,9.035121100168908015e-02,4.789868496991402935e+00
1.600000000000000000e+02,5.940000000000000000e+02,1.400000000000000000e+01,2.280000000000000000e+02,6.400000000000000000e+01,9.769736842105263275e-01,7.226277372262773779e-01,8.205128205128204844e-01,1.700020400312496349e-02,3.835186479918775149e-01,0.000000000000000000e+00,4.204217980000976240e+00,8.936397298748488538e-02,4.729616052009077976e+00
