1.000000000000000000e+01,6.500000000000000000e+01,1.200000000000000000e+01,6.800000000000000000e+01,2.500000000000000000e+01,8.441558441558441039e-01,4.887218045112781684e-01,6.756756756756756577e-01,3.128589689731597900e-02,6.242881715297698975e-01,0.000000000000000000e+00,4.955879710614681244e-01,4.922784343361854553e-01,3.837131068110466003e+01,7.294670596104115248e+02,2.858940970152616501e+00
2.000000000000000000e+01,7.300000000000000000e+01,1.400000000000000000e+01,5.800000000000000000e+01,2.300000000000000000e+01,8.390804597701149170e-01,5.572519083969466047e-01,6.216216216216216006e-01,2.933209016919136047e-02,5.659826770424842834e-01,0.000000000000000000e+00,5.886392407119274139e-01,3.339673336595296860e-01,3.802834171988070011e+01,7.267174706924706697e+02,2.862794496119022369e+00
3.000000000000000000e+01,7.100000000000000000e+01,1.500000000000000000e+01,5.500000000000000000e+01,2.200000000000000000e+01,8.255813953488372325e-01,5.634920634920634885e-01,5.945945945945946276e-01,2.913152985274791718e-02,5.648602470755577087e-01,0.000000000000000000e+00,6.460095122456550598e-01,3.299879580736160278e-01,3.797688729502260685e+01,7.240618705470114946e+02,2.830152975395321846e+00
4.000000000000000000e+01,6.400000000000000000e+01,1.200000000000000000e+01,7.300000000000000000e+01,2.100000000000000000e+01,8.421052631578946901e-01,4.671532846715328313e-01,6.363636363636363535e-01,2.858551032841205597e-02,5.568792354315519333e-01,0.000000000000000000e+00,5.580502003431320190e-01,3.238711375743150711e-01,3.784497807174921036e+01,7.236402944009751081e+02,2.827982956543564796e+00
5.000000000000000000e+01,7.100000000000000000e+01,1.400000000000000000e+01,6.000000000000000000e+01,2.600000000000000000e+01,8.352941176470588536e-01,5.419847328244274953e-01,6.500000000000000222e-01,3.173857927322387695e-02,5.790435485541820526e-01,0.000000000000000000e+00,5.661252774298191071e-01,3.129186443984508514e-01,3.791142678633332253e+01,7.237135733924806118e+02,2.843379825353622437e+00
6.000000000000000000e+01,6.400000000000000000e+01,1.000000000000000000e+01,6.800000000000000000e+01,2.800000000000000000e+01,8.648648648648649129e-01,4.848484848484848619e-01,7.368421052631578538e-01,3.065229021012783051e-02,5.736624430865049362e-01,0.000000000000000000e+00,4.976002741605043411e-01,3.354431390762329102e-01,3.779473058879375458e+01,7.230219110287725925e+02,2.859282592311501503e+00
7.000000000000000000e+01,7.000000000000000000e+01,1.200000000000000000e+01,6.200000000000000000e+01,2.400000000000000000e+01,8.536585365853658347e-01,5.303030303030302761e-01,6.666666666666666297e-01,3.002420999109745026e-02,5.672023277729749680e-01,0.000000000000000000e+00,5.362650658935308456e-01,3.325291294604539871e-01,3.785457722470164299e+01,7.236523515619337559e+02,2.828637856990098953e+00
8.000000000000000000e+01,6.500000000000000000e+01,1.300000000000000000e+01,6.300000000000000000e+01,2.500000000000000000e+01,8.333333333333333703e-01,5.078125000000000000e-01,6.578947368421053099e-01,2.964341081678867340e-02,5.659995190799236298e-01,0.000000000000000000e+00,4.731766339391469955e-01,3.532417882233858109e-01,3.775714351981878281e+01,7.219350142367184162e+02,2.837074374780058861e+00
9.000000000000000000e+01,6.400000000000000000e+01,1.200000000000000000e+01,6.700000000000000000e+01,2.800000000000000000e+01,8.421052631578946901e-01,4.885496183206106680e-01,6.999999999999999556e-01,2.934816293418407440e-02,5.482011027634143829e-01,0.000000000000000000e+00,5.394136775285005569e-01,3.230191562324762344e-01,3.782417990453541279e+01,7.226659799963235855e+02,2.825753234326839447e+00
1.000000000000000000e+02,6.600000000000000000e+01,1.300000000000000000e+01,5.900000000000000000e+01,2.400000000000000000e+01,8.354430379746835555e-01,5.280000000000000249e-01,6.486486486486486847e-01,2.863843552768230438e-02,5.395709816366434097e-01,0.000000000000000000e+00,4.555357210338115692e-01,3.249926827847957611e-01,3.770880584232509136e+01,7.233346047811210155e+02,2.824969800189137459e+00
1.100000000000000000e+02,6.500000000000000000e+01,1.300000000000000000e+01,6.400000000000000000e+01,2.400000000000000000e+01,8.333333333333333703e-01,5.038759689922480689e-01,6.486486486486486847e-01,2.874290570616722107e-02,5.363913811743259430e-01,0.000000000000000000e+00,5.246878080070018768e-01,3.303431235253810883e-01,3.775446159206330776e+01,7.227329075448215008e+02,2.844454154372215271e+00
