1.000000000000000021e-03,1.190000000000000000e+02,3.200000000000000000e+01,1.000000000000000000e+01,6.000000000000000000e+00,7.880794701986755246e-01,9.224806201550387330e-01,1.578947368421052544e-01,3.390616551041603088e-02,6.467553377151489258e-01,0.000000000000000000e+00,1.454319804906845093e-03,4.741896484047174454e-01,3.890966342575848103e+01,7.506604624316096306e+02,3.040435202419757843e+00
2.000000000000000042e-03,1.250000000000000000e+02,3.500000000000000000e+01,5.000000000000000000e+00,4.000000000000000000e+00,7.812500000000000000e-01,9.615384615384615641e-01,1.025641025641025605e-01,2.999981492757797241e-02,5.559015646576881409e-01,0.000000000000000000e+00,1.469936221837997437e-03,3.153518438339233398e-01,3.879635102674365044e+01,7.540998630151152611e+02,3.029423989355564117e+00
3.000000000000000062e-03,1.290000000000000000e+02,3.600000000000000000e+01,5.000000000000000000e+00,1.000000000000000000e+00,7.818181818181818565e-01,9.626865671641791078e-01,2.702702702702702853e-02,2.906685322523117065e-02,5.590565148741006851e-01,0.000000000000000000e+00,1.428408548235893250e-03,3.203836008906364441e-01,3.858600232750177383e+01,7.492694457080215216e+02,3.006361940875649452e+00
4.000000000000000083e-03,1.210000000000000000e+02,3.300000000000000000e+01,1.300000000000000000e+01,4.000000000000000000e+00,7.857142857142856984e-01,9.029850746268657247e-01,1.081081081081081141e-01,3.053848259150981903e-02,5.872022081166505814e-01,0.000000000000000000e+00,1.448556780815124512e-03,3.232825286686420441e-01,3.863710970245301723e+01,7.490920651685446501e+02,2.994931183755397797e+00
5.000000000000000104e-03,1.220000000000000000e+02,3.500000000000000000e+01,6.000000000000000000e+00,5.000000000000000000e+00,7.770700636942675654e-01,9.531250000000000000e-01,1.250000000000000000e-01,2.879245020449161530e-02,5.716939419507980347e-01,0.000000000000000000e+00,1.437664031982421875e-03,3.313304390758275986e-01,3.855364289879798889e+01,7.479072830304503441e+02,3.019448874518275261e+00
6.000000000000000125e-03,1.150000000000000000e+02,3.700000000000000000e+01,1.400000000000000000e+01,4.000000000000000000e+00,7.565789473684210176e-01,8.914728682170542928e-01,9.756097560975610095e-02,2.899117954075336456e-02,5.776296518743038177e-01,0.000000000000000000e+00,1.482373103499412537e-03,3.310840167105197906e-01,3.859150077588856220e+01,7.484129595067352057e+02,3.001885708421468735e+00
7.000000000000000146e-03,9.100000000000000000e+01,2.800000000000000000e+01,3.400000000000000000e+01,1.200000000000000000e+01,7.647058823529411242e-01,7.279999999999999805e-01,2.999999999999999889e-01,2.903014048933982849e-02,5.832771472632884979e-01,0.000000000000000000e+00,1.598479226231575012e-03,3.267022985965013504e-01,3.845475684665143490e+01,7.447053545247763395e+02,2.990993684157729149e+00
8.000000000000000167e-03,1.130000000000000000e+02,3.100000000000000000e+01,1.700000000000000000e+01,8.000000000000000000e+00,7.847222222222222099e-01,8.692307692307692513e-01,2.051282051282051211e-01,3.240130841732025146e-02,6.104572303593158722e-01,0.000000000000000000e+00,1.391239464282989502e-03,3.553575556725263596e-01,3.860341179743409157e+01,7.473256398271769285e+02,3.014853475615382195e+00
9.000000000000001055e-03,9.900000000000000000e+01,2.700000000000000000e+01,2.900000000000000000e+01,1.200000000000000000e+01,7.857142857142856984e-01,7.734375000000000000e-01,3.076923076923077094e-01,3.117855079472064972e-02,5.786730684340000153e-01,0.000000000000000000e+00,1.410946249961853027e-03,3.372164163738489151e-01,3.852088380604982376e+01,7.468510584849864244e+02,3.019867697730660439e+00
1.000000000000000194e-02,1.180000000000000000e+02,3.200000000000000000e+01,1.300000000000000000e+01,6.000000000000000000e+00,7.866666666666666252e-01,9.007633587786259000e-01,1.578947368421052544e-01,2.778048068284988403e-02,5.541228726506233215e-01,0.000000000000000000e+00,1.426793634891510010e-03,3.296837303787469864e-01,3.847749465331435204e+01,7.465837423000484705e+02,3.010236904025077820e+00
1.099999999999999936e-02,1.080000000000000000e+02,3.000000000000000000e+01,2.100000000000000000e+01,1.100000000000000000e+01,7.826086956521739468e-01,8.372093023255814392e-01,2.682926829268292845e-01,3.244629129767417908e-02,5.477977991104125977e-01,0.000000000000000000e+00,1.418169587850570679e-03,3.136463034898042679e-01,3.849036807194352150e+01,7.476108641400933266e+02,3.006065353751182556e+00
1.200000000000000025e-02,9.100000000000000000e+01,2.300000000000000000e+01,3.800000000000000000e+01,1.600000000000000000e+01,7.982456140350877583e-01,7.054263565891473187e-01,4.102564102564102422e-01,2.929981984198093414e-02,5.769163332879543304e-01,0.000000000000000000e+00,1.391302794218063354e-03,3.180259019136428833e-01,3.853197165578603745e+01,7.477318599391728640e+02,3.024808444082736969e+00
