1.000000000000000000e+01,5.040000000000000000e+02,3.920000000000000000e+02,4.480000000000000000e+02,2.960000000000000000e+02,5.625000000000000000e-01,5.294117647058823595e-01,4.302325581395348708e-01,3.672883845865726471e-02,6.197249181568622589e-01,0.000000000000000000e+00,1.086969056539237499e+02,3.821821305900812149e-01,1.422886476945132017e+02,6.489992277845740318e+02,1.558419298380613327e+00
2.000000000000000000e+01,6.140000000000000000e+02,3.400000000000000000e+02,3.630000000000000000e+02,3.240000000000000000e+02,6.436058700209643657e-01,6.284544524053223835e-01,4.879518072289156794e-01,3.001004643738269806e-02,4.924398660659790039e-01,0.000000000000000000e+00,1.031682615540921688e+02,2.801725100725889206e-01,1.362898372262716293e+02,6.430338682103902102e+02,1.531927060335874557e+00
3.000000000000000000e+01,5.260000000000000000e+02,3.270000000000000000e+02,4.330000000000000000e+02,3.390000000000000000e+02,6.166471277842907606e-01,5.484880083420229369e-01,5.090090090090090280e-01,4.158526100218296051e-02,5.747629012912511826e-01,0.000000000000000000e+00,8.178497678972780704e+01,3.205241076648235321e-01,1.151142970062792301e+02,6.436506830286234617e+02,1.529783422127366066e+00
4.000000000000000000e+01,5.710000000000000000e+02,3.390000000000000000e+02,4.130000000000000000e+02,3.330000000000000000e+02,6.274725274725274637e-01,5.802845528455284896e-01,4.955357142857143016e-01,3.122646175324916840e-02,5.066396091133356094e-01,0.000000000000000000e+00,1.104333206359297037e+02,2.831378951668739319e-01,1.435773838050663471e+02,6.433285907804965973e+02,1.526967227458953857e+00
5.000000000000000000e+01,6.180000000000000000e+02,3.860000000000000000e+02,3.610000000000000000e+02,2.720000000000000000e+02,6.155378486055776976e-01,6.312563840653728775e-01,4.133738601823708225e-01,3.572108410298824310e-02,4.864694755524396896e-01,0.000000000000000000e+00,9.887142238393425941e+01,2.795129809528589249e-01,1.319704320766031742e+02,6.428386612981557846e+02,1.522636046633124352e+00
6.000000000000000000e+01,6.430000000000000000e+02,3.400000000000000000e+02,3.490000000000000000e+02,3.170000000000000000e+02,6.541200406917598853e-01,6.481854838709677491e-01,4.824961948249619215e-01,3.064907900989055634e-02,5.062825530767440796e-01,0.000000000000000000e+00,1.213052199762314558e+02,2.781663537025451660e-01,1.544385462086647749e+02,6.439417007621377707e+02,1.529118187725543976e+00
7.000000000000000000e+01,6.260000000000000000e+02,3.830000000000000000e+02,3.540000000000000000e+02,2.710000000000000000e+02,6.204162537165510694e-01,6.387755102040816313e-01,4.143730886850152673e-01,3.169884346425533295e-02,4.964038915932178497e-01,0.000000000000000000e+00,1.237164084315299988e+02,2.962674312293529510e-01,1.571363594252616167e+02,6.421417594719678164e+02,1.521831762045621872e+00
8.000000000000000000e+01,6.380000000000000000e+02,3.550000000000000000e+02,3.460000000000000000e+02,3.100000000000000000e+02,6.424974823766365084e-01,6.483739837398373451e-01,4.661654135338345606e-01,3.882488422095775604e-02,5.543181747198104858e-01,0.000000000000000000e+00,1.588334926608949900e+02,3.794139474630355835e-01,1.951139236539602280e+02,7.013374485056847334e+02,1.670749528333544731e+00
9.000000000000000000e+01,6.570000000000000000e+02,3.910000000000000000e+02,3.350000000000000000e+02,2.770000000000000000e+02,6.269083969465648609e-01,6.622983870967742437e-01,4.146706586826347518e-01,3.586315736174583435e-02,5.650227684527635574e-01,0.000000000000000000e+00,1.423499896787106991e+02,3.981855269521474838e-01,1.788653419390320778e+02,7.049750467967242002e+02,1.653353033587336540e+00
1.000000000000000000e+02,6.490000000000000000e+02,3.850000000000000000e+02,3.280000000000000000e+02,2.720000000000000000e+02,6.276595744680850686e-01,6.642784032753326073e-01,4.140030441400304184e-01,4.361271671950817108e-02,6.259479280561208725e-01,0.000000000000000000e+00,1.046505563538521528e+02,5.329699683934450150e-01,1.415998423155397177e+02,7.093271632138639688e+02,1.664837436750531197e+00
1.100000000000000000e+02,6.170000000000000000e+02,3.440000000000000000e+02,3.600000000000000000e+02,3.240000000000000000e+02,6.420395421436003724e-01,6.315250767656089836e-01,4.850299401197604721e-01,3.983213007450103760e-02,5.590995103120803833e-01,0.000000000000000000e+00,1.189622544199228287e+02,4.161917734891176224e-01,1.556660869065672159e+02,7.065964799094945192e+02,1.668252987787127495e+00
1.200000000000000000e+02,6.930000000000000000e+02,3.460000000000000000e+02,3.010000000000000000e+02,3.340000000000000000e+02,6.669874879692011538e-01,6.971830985915492551e-01,4.911764705882352700e-01,3.847389668226242065e-02,5.452906265854835510e-01,0.000000000000000000e+00,1.678280215319246054e+02,3.498829323798418045e-01,2.036082916073501110e+02,6.962568247746676207e+02,1.646278489381074905e+00
