1.000000000000000000e+01,2.470000000000000000e+02,3.750000000000000000e+02,2.010000000000000000e+02,3.270000000000000000e+02,3.971061093247588158e-01,5.513392857142856984e-01,4.658119658119658224e-01,2.583234599956085731e-02,3.573655489997236145e-01,0.000000000000000000e+00,1.252464031400018030e+01,1.377772820001155196e-01,3.160972019599989835e+01,3.671117365700165465e+02,7.908704170195051120e-01
2.000000000000000000e+01,2.490000000000000000e+02,3.940000000000000000e+02,2.140000000000000000e+02,3.200000000000000000e+02,3.872472783825816611e-01,5.377969762419005928e-01,4.481792717086834910e-01,2.585672200052613334e-02,3.865082839995466202e-01,0.000000000000000000e+00,2.257150129399929028e+01,1.394473620005101111e-01,4.226306195199981630e+01,3.782699889700147651e+02,8.044534949972330651e-01
3.000000000000000000e+01,2.590000000000000000e+02,3.560000000000000000e+02,1.850000000000000000e+02,3.640000000000000000e+02,4.211382113821138251e-01,5.833333333333333703e-01,5.055555555555555358e-01,2.086881999957768130e-02,3.738552670004082756e-01,0.000000000000000000e+00,1.244627726500061726e+01,1.426634930007821822e-01,3.234967419200029326e+01,3.827459988919836178e+02,8.128539979852575925e-01
4.000000000000000000e+01,2.510000000000000000e+02,3.940000000000000000e+02,2.100000000000000000e+02,3.120000000000000000e+02,3.891472868217054071e-01,5.444685466377440219e-01,4.419263456090651299e-01,3.040026700045928010e-02,3.854652529992108612e-01,0.000000000000000000e+00,1.663156651899953431e+01,1.442798009995840403e-01,3.699682476300063172e+01,3.912512402779882450e+02,8.491701800103328424e-01
5.000000000000000000e+01,2.690000000000000000e+02,3.800000000000000000e+02,2.060000000000000000e+02,3.130000000000000000e+02,4.144838212634822661e-01,5.663157894736842168e-01,4.516594516594516495e-01,3.105554400030996476e-02,3.844695019997743657e-01,0.000000000000000000e+00,1.491602827299971068e+01,1.499322539993954706e-01,3.559948947899965788e+01,3.991919582819909920e+02,9.004946329851009068e-01
6.000000000000000000e+01,2.230000000000000000e+02,3.730000000000000000e+02,2.190000000000000000e+02,3.440000000000000000e+02,3.741610738255033430e-01,5.045248868778280382e-01,4.797768479776847728e-01,2.172694000068986497e-02,3.838438610002867790e-01,0.000000000000000000e+00,1.698356189099945368e+01,1.482781380004780658e-01,3.769536784900037674e+01,3.960515540740200322e+02,8.582353810061249533e-01
7.000000000000000000e+01,2.430000000000000000e+02,3.780000000000000000e+02,2.080000000000000000e+02,3.290000000000000000e+02,3.913043478260869734e-01,5.388026607538802804e-01,4.653465346534653713e-01,3.413556500049708120e-02,4.141173010007150879e-01,0.000000000000000000e+00,1.303104542999926707e+01,1.561297870002817945e-01,3.416070114600006491e+01,4.088028340819901132e+02,8.840081470061704749e-01
8.000000000000000000e+01,2.430000000000000000e+02,4.000000000000000000e+02,2.160000000000000000e+02,3.170000000000000000e+02,3.779160186625194484e-01,5.294117647058823595e-01,4.421199442119944090e-01,2.272610799946050975e-02,3.790918590000273980e-01,0.000000000000000000e+00,1.477058972599934350e+01,1.458410450004521408e-01,3.528876329800027634e+01,4.060981542719998743e+02,8.861202450198106817e-01
9.000000000000000000e+01,2.510000000000000000e+02,3.520000000000000000e+02,2.150000000000000000e+02,3.510000000000000000e+02,4.162520729684908716e-01,5.386266094420600892e-01,4.992887624466572083e-01,2.260885400050938188e-02,3.605942820001928339e-01,0.000000000000000000e+00,1.151957395699992048e+01,1.420766969999931462e-01,3.127577628100016227e+01,3.819983453720165016e+02,8.176248179740923661e-01
1.000000000000000000e+02,2.710000000000000000e+02,4.150000000000000000e+02,1.820000000000000000e+02,2.940000000000000000e+02,3.950437317784256663e-01,5.982339955849889090e-01,4.146685472496474123e-01,2.107081099961760629e-02,3.339486520003447367e-01,0.000000000000000000e+00,1.214087949599934291e+01,1.400892360006764648e-01,3.174272407599960388e+01,3.798982045549942086e+02,8.226936959913473402e-01
