1.000000000000000000e+01,2.280000000000000000e+02,7.100000000000000000e+02,4.460000000000000000e+02,5.530000000000000000e+02,2.430703624733475399e-01,3.382789317507418625e-01,4.378463974663499569e-01,8.480158500060497317e-02,7.064479250020667678e-01,0.000000000000000000e+00,1.187001463850010623e+02,2.482245499995769933e-01,1.198800450990038371e+02
2.000000000000000000e+01,2.230000000000000000e+02,7.170000000000000000e+02,4.510000000000000000e+02,5.460000000000000000e+02,2.372340425531914987e-01,3.308605341246290688e-01,4.323040380047505904e-01,1.153054060032445705e-01,9.332365689933794783e-01,0.000000000000000000e+00,1.130759424019925063e+02,2.991908180028985953e-01,1.145750443439974333e+02
3.000000000000000000e+01,2.360000000000000000e+02,7.750000000000000000e+02,4.380000000000000000e+02,4.880000000000000000e+02,2.334322453016814958e-01,3.501483679525222437e-01,3.863816310372129581e-01,3.350422299081401434e-02,5.087412929970014375e-01,0.000000000000000000e+00,7.144757540200407675e+01,1.894949550078308675e-01,7.228489286400326819e+01
4.000000000000000000e+01,2.380000000000000000e+02,8.210000000000000000e+02,4.360000000000000000e+02,4.420000000000000000e+02,2.247403210576014998e-01,3.531157270029673390e-01,3.499604117181314145e-01,3.490320300443272572e-02,5.279912890000559855e-01,0.000000000000000000e+00,7.306427582700598578e+01,2.023449150055967038e-01,7.394558209799834003e+01
5.000000000000000000e+01,2.340000000000000000e+02,8.220000000000000000e+02,4.400000000000000000e+02,4.410000000000000000e+02,2.215909090909090884e-01,3.471810089020771484e-01,3.491686460807600922e-01,4.430479500297224149e-02,5.045270119990163948e-01,0.000000000000000000e+00,6.729723606099832978e+01,1.905290840077213943e-01,6.814651829899230506e+01
6.000000000000000000e+01,2.410000000000000000e+02,8.570000000000000000e+02,4.330000000000000000e+02,4.060000000000000000e+02,2.194899817850637647e-01,3.575667655786350374e-01,3.214568487727632595e-01,3.941496799598098733e-02,5.172778060023119906e-01,0.000000000000000000e+00,6.453596002600534121e+01,1.910308100032125367e-01,6.539989363100357878e+01
7.000000000000000000e+01,2.470000000000000000e+02,8.600000000000000000e+02,4.270000000000000000e+02,4.030000000000000000e+02,2.231255645889792250e-01,3.664688427299703233e-01,3.190815518606492374e-01,3.220215300461859442e-02,5.281485669966059504e-01,0.000000000000000000e+00,6.257854423300341296e+01,1.941169980073027546e-01,6.345079185599570337e+01
8.000000000000000000e+01,2.600000000000000000e+02,8.680000000000000000e+02,4.140000000000000000e+02,3.950000000000000000e+02,2.304964539007092195e-01,3.857566765578634982e-01,3.127474267616785486e-01,2.691208800024469383e-02,5.145013570054288721e-01,0.000000000000000000e+00,6.079817623899543833e+01,1.929174309989321046e-01,6.165481454699693131e+01
9.000000000000000000e+01,2.840000000000000000e+02,9.110000000000000000e+02,3.900000000000000000e+02,3.520000000000000000e+02,2.376569037656903749e-01,4.213649851632047527e-01,2.787015043547110271e-01,3.762870800346718170e-02,5.058822500068345107e-01,0.000000000000000000e+00,5.841415793300257064e+01,1.916366089990333421e-01,5.927302901298753568e+01
1.000000000000000000e+02,2.880000000000000000e+02,9.150000000000000000e+02,3.860000000000000000e+02,3.480000000000000000e+02,2.394014962593516149e-01,4.272997032640949433e-01,2.755344418052256272e-01,2.955843000563618261e-02,5.098342640012560878e-01,0.000000000000000000e+00,5.623581338800249796e+01,1.911948919987480622e-01,5.709180499400281406e+01
1.100000000000000000e+02,3.080000000000000000e+02,9.570000000000000000e+02,3.660000000000000000e+02,3.060000000000000000e+02,2.434782608695652273e-01,4.569732937685460072e-01,2.422802850356294557e-01,3.342955900188826490e-02,4.979274270008318126e-01,0.000000000000000000e+00,5.454053704899524746e+01,1.872155210076016374e-01,5.539174265400106378e+01
1.200000000000000000e+02,3.160000000000000000e+02,9.650000000000000000e+02,3.580000000000000000e+02,2.980000000000000000e+02,2.466822794691647114e-01,4.688427299703263884e-01,2.359461599366587392e-01,3.550611799801117741e-02,4.969382610051980009e-01,0.000000000000000000e+00,5.301086807099818543e+01,1.855164409953431459e-01,5.385891224900115049e+01
1.300000000000000000e+02,3.030000000000000000e+02,9.560000000000000000e+02,3.710000000000000000e+02,3.070000000000000000e+02,2.406671961874503607e-01,4.495548961424332135e-01,2.430720506730007779e-01,3.525648000140790828e-02,5.155151340022712247e-01,0.000000000000000000e+00,5.134617019399956916e+01,1.890749179929116508e-01,5.221468963700135646e+01
1.400000000000000000e+02,3.090000000000000000e+02,9.630000000000000000e+02,3.650000000000000000e+02,3.000000000000000000e+02,2.429245283018867940e-01,4.584569732937685549e-01,2.375296912114014114e-01,3.682515699983923696e-02,4.967980929959594505e-01,0.000000000000000000e+00,4.992679142899214639e+01,1.898839559980842751e-01,5.078448329000457306e+01
1.500000000000000000e+02,2.980000000000000000e+02,9.480000000000000000e+02,3.760000000000000000e+02,3.150000000000000000e+02,2.391653290529694997e-01,4.421364985163204753e-01,2.494061757719714945e-01,3.632937900511024054e-02,4.994613490107440157e-01,0.000000000000000000e+00,4.847309041799962870e+01,1.877033940054388950e-01,4.932645306800986873e+01
1.600000000000000000e+02,3.050000000000000000e+02,9.640000000000000000e+02,3.690000000000000000e+02,2.990000000000000000e+02,2.403467297084318499e-01,4.525222551928783643e-01,2.367379255740300892e-01,2.995630300029006321e-02,4.926089669916109415e-01,0.000000000000000000e+00,4.715739611300159595e+01,1.890352329901361372e-01,4.799953466300394211e+01
1.700000000000000000e+02,3.080000000000000000e+02,9.800000000000000000e+02,3.660000000000000000e+02,2.830000000000000000e+02,2.391304347826087029e-01,4.569732937685460072e-01,2.240696753760886839e-01,3.632745600407361053e-02,5.209768460008490365e-01,0.000000000000000000e+00,4.548834252899723651e+01,1.914892300064821029e-01,4.637366630799260747e+01
1.800000000000000000e+02,3.090000000000000000e+02,9.700000000000000000e+02,3.650000000000000000e+02,2.930000000000000000e+02,2.415949960906958460e-01,4.584569732937685549e-01,2.319873317498020449e-01,2.808129499499045778e-02,5.269385269948543282e-01,0.000000000000000000e+00,4.562178672500886023e+01,1.915136010047717718e-01,4.650360522200389823e+01
1.900000000000000000e+02,3.380000000000000000e+02,9.630000000000000000e+02,3.360000000000000000e+02,3.000000000000000000e+02,2.598001537279016060e-01,5.014836795252225476e-01,2.375296912114014114e-01,3.154191899739089422e-02,5.231502030055708019e-01,0.000000000000000000e+00,4.379486723299487494e+01,1.878021470056410180e-01,4.467138548799630371e+01
2.000000000000000000e+02,3.310000000000000000e+02,9.800000000000000000e+02,3.430000000000000000e+02,2.830000000000000000e+02,2.524790236460717208e-01,4.910979228486647141e-01,2.240696753760886839e-01,3.501552200395963155e-02,4.853007559959223727e-01,0.000000000000000000e+00,4.329903672099499090e+01,1.874964050002745353e-01,4.414314681099676818e+01
2.100000000000000000e+02,3.290000000000000000e+02,9.880000000000000000e+02,3.450000000000000000e+02,2.750000000000000000e+02,2.498101746393318057e-01,4.881305637982195633e-01,2.177355502771179674e-01,2.873242799796571489e-02,5.106520580011419952e-01,0.000000000000000000e+00,4.172199617399382987e+01,1.896186189987929538e-01,4.259128818399585725e+01
2.200000000000000000e+02,3.240000000000000000e+02,9.990000000000000000e+02,3.500000000000000000e+02,2.640000000000000000e+02,2.448979591836734637e-01,4.807121661721068251e-01,2.090261282660332565e-01,3.242238899656513240e-02,5.126682909885857953e-01,0.000000000000000000e+00,4.100582392999058357e+01,1.885700430029828567e-01,4.187515127999722608e+01
2.300000000000000000e+02,3.550000000000000000e+02,1.012000000000000000e+03,3.190000000000000000e+02,2.510000000000000000e+02,2.596927578639356415e-01,5.267062314540059687e-01,1.987331749802058456e-01,2.766465799686557148e-02,5.072504089966969332e-01,0.000000000000000000e+00,4.016911508399607555e+01,1.891539930056751473e-01,4.103874734000601165e+01
2.400000000000000000e+02,3.470000000000000000e+02,1.000000000000000000e+03,3.270000000000000000e+02,2.630000000000000000e+02,2.576095025983667353e-01,5.148367952522254765e-01,2.082343626286619065e-01,2.976163200764858630e-02,5.328409489993646275e-01,0.000000000000000000e+00,3.908077786099966033e+01,1.873077589971217094e-01,3.996807540500412870e+01
2.500000000000000000e+02,3.350000000000000000e+02,9.950000000000000000e+02,3.390000000000000000e+02,2.680000000000000000e+02,2.518796992481203145e-01,4.970326409495549047e-01,2.121931908155186008e-01,3.163535600469913334e-02,5.180336349949357100e-01,0.000000000000000000e+00,3.793067083399546391e+01,1.871838749975722749e-01,3.880421947600552812e+01
2.600000000000000000e+02,3.460000000000000000e+02,9.930000000000000000e+02,3.280000000000000000e+02,2.700000000000000000e+02,2.584017923823749285e-01,5.133531157270029288e-01,2.137767220902612730e-01,3.118710200396890286e-02,5.015819680065760622e-01,0.000000000000000000e+00,3.588871579800797917e+01,1.904659720021300018e-01,3.675049735699940356e+01
2.700000000000000000e+02,3.530000000000000000e+02,9.840000000000000000e+02,3.210000000000000000e+02,2.790000000000000000e+02,2.640239341810022289e-01,5.237388724035608734e-01,2.209026128266033118e-01,2.972128700275789015e-02,5.209464719955576584e-01,0.000000000000000000e+00,3.658199633699405240e+01,1.876964909952221205e-01,3.745935485198970127e+01
2.800000000000000000e+02,3.600000000000000000e+02,9.810000000000000000e+02,3.140000000000000000e+02,2.820000000000000000e+02,2.684563758389261756e-01,5.341246290801187069e-01,2.232779097387173339e-01,2.857136500097112730e-02,5.208020260070043150e-01,0.000000000000000000e+00,3.686360260099354491e+01,1.880523679992620600e-01,3.773959933899823227e+01
2.900000000000000000e+02,3.720000000000000000e+02,9.930000000000000000e+02,3.020000000000000000e+02,2.700000000000000000e+02,2.725274725274725030e-01,5.519287833827892786e-01,2.137767220902612730e-01,2.837653300593956374e-02,5.092857240069861291e-01,0.000000000000000000e+00,3.535816226900533366e+01,1.885072469995066058e-01,3.622493513700101175e+01
3.000000000000000000e+02,3.650000000000000000e+02,9.850000000000000000e+02,3.090000000000000000e+02,2.780000000000000000e+02,2.703703703703703720e-01,5.415430267062314451e-01,2.201108471892319896e-01,3.241951900054118596e-02,4.913753549899411155e-01,0.000000000000000000e+00,3.522104361500714731e+01,1.958450319962139474e-01,3.608541714799684996e+01
3.100000000000000000e+02,3.670000000000000000e+02,9.820000000000000000e+02,3.070000000000000000e+02,2.810000000000000000e+02,2.720533728687917208e-01,5.445103857566765404e-01,2.224861441013460117e-01,2.704581199213862419e-02,4.843159169995487900e-01,0.000000000000000000e+00,3.476613368900689238e+01,1.880203180044190958e-01,3.560473482999805128e+01
